Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,Festival,DayofWeek,PCR_GDP_GR,HK_GDP_GR,PCR_CPI_GR,HK_CPI_GR,Weather
1/29/2020,Lo Wu,Arrival,44426,4343,485,49254,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Lo Wu,Departure,13519,5099,350,18968,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Lok Ma Chau Spur Line,Arrival,19574,3003,323,22900,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Lok Ma Chau Spur Line,Departure,8304,3414,245,11963,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,10793,1363,1168,13324,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,4213,1588,1479,7280,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Lok Ma Chau,Arrival,11236,1900,385,13521,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Lok Ma Chau,Departure,5371,3111,252,8734,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Man Kam To,Arrival,1459,293,11,1763,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Man Kam To,Departure,629,308,10,947,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Sha Tau Kok,Arrival,2739,320,61,3120,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Sha Tau Kok,Departure,517,311,87,915,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Shenzhen Bay,Arrival,26892,4695,996,32583,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Shenzhen Bay,Departure,4398,6648,678,11724,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,China Ferry Terminal,Arrival,3138,320,271,3729,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,China Ferry Terminal,Departure,522,497,266,1285,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Harbour Control,Arrival,0,0,41,41,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Harbour Control,Departure,0,0,0,0,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Kai Tak Cruise Terminal,Arrival,427,75,10,512,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Kai Tak Cruise Terminal,Departure,372,49,21,442,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Macau Ferry Terminal,Arrival,4223,250,869,5342,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Macau Ferry Terminal,Departure,3211,223,877,4311,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Tuen Mun Ferry Terminal,Arrival,313,4,17,334,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Tuen Mun Ferry Terminal,Departure,293,1,24,318,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
