Date,Season,Week,Festive Period,Control Point,Arrival/Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
7/19/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/19/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/19/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/19/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/19/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/20/2020,Q3,5,H,Airport,Arrival,605,2,27,634
7/20/2020,Q3,5,H,Airport,Departure,794,41,113,948
7/20/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/20/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/20/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/20/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/20/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,45,3,2,50
7/20/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,156,11,2,169
7/20/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/20/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/20/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/20/2020,Q3,5,H,Shenzhen Bay,Arrival,535,68,12,615
7/20/2020,Q3,5,H,Shenzhen Bay,Departure,798,114,18,930
7/20/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/20/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/20/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/20/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/20/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/20/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/20/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/21/2020,Q3,5,H,Airport,Arrival,728,3,49,780
7/21/2020,Q3,5,H,Airport,Departure,1501,95,72,1668
7/21/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/21/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/21/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/21/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/21/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,35,2,0,37
7/21/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,200,12,3,215
7/21/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/21/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/21/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/21/2020,Q3,5,H,Shenzhen Bay,Arrival,386,45,6,437
7/21/2020,Q3,5,H,Shenzhen Bay,Departure,1126,141,18,1285
7/21/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/21/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/21/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/21/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/21/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/21/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/21/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/22/2020,Q3,5,H,Airport,Arrival,1089,3,47,1139
7/22/2020,Q3,5,H,Airport,Departure,1064,41,68,1173
7/22/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/22/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/22/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/22/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/22/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,47,1,5,53
7/22/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,279,26,5,310
7/22/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/22/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/22/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/22/2020,Q3,5,H,Shenzhen Bay,Arrival,326,46,6,378
7/22/2020,Q3,5,H,Shenzhen Bay,Departure,1702,215,10,1927
7/22/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/22/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/22/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/22/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/22/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/22/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/22/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/23/2020,Q3,5,H,Airport,Arrival,453,5,11,469
7/23/2020,Q3,5,H,Airport,Departure,1165,32,195,1392
7/23/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/23/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/23/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/23/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/23/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,37,1,8,46
7/23/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,252,20,5,277
7/23/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/23/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/23/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/23/2020,Q3,5,H,Shenzhen Bay,Arrival,301,37,20,358
7/23/2020,Q3,5,H,Shenzhen Bay,Departure,1590,210,16,1816
7/23/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/23/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/23/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/23/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/23/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/23/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/23/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/24/2020,Q3,5,H,Airport,Arrival,1069,5,42,1116
7/24/2020,Q3,5,H,Airport,Departure,1386,56,101,1543
7/24/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/24/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/24/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/24/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/24/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,36,0,2,38
7/24/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,250,18,13,281
7/24/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/24/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/24/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/24/2020,Q3,5,H,Shenzhen Bay,Arrival,277,48,0,325
7/24/2020,Q3,5,H,Shenzhen Bay,Departure,1853,234,16,2103
7/24/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/24/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/24/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/24/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/24/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/24/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/24/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/25/2020,Q3,5,H,Airport,Arrival,577,6,21,604
7/25/2020,Q3,5,H,Airport,Departure,1280,68,55,1403
7/25/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/25/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/25/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/25/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/25/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,29,2,1,32
7/25/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,252,17,4,273
7/25/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/25/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/25/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/25/2020,Q3,5,H,Shenzhen Bay,Arrival,300,51,5,356
7/25/2020,Q3,5,H,Shenzhen Bay,Departure,1945,256,6,2207
7/25/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/25/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/25/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/25/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/25/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/25/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/25/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/26/2020,Q3,5,H,Airport,Arrival,759,4,49,812
7/26/2020,Q3,5,H,Airport,Departure,1653,85,73,1811
7/26/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/26/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/26/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/26/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/26/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,14,1,6,21
7/26/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,244,20,4,268
7/26/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/26/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/26/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/26/2020,Q3,5,H,Shenzhen Bay,Arrival,280,33,8,321
7/26/2020,Q3,5,H,Shenzhen Bay,Departure,999,113,7,1119
7/26/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/26/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/26/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/26/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/26/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/26/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/26/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/27/2020,Q3,5,H,Airport,Arrival,517,5,25,547
7/27/2020,Q3,5,H,Airport,Departure,575,33,42,650
7/27/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/27/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/27/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/27/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/27/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,21,3,4,28
7/27/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,117,3,7,127
7/27/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/27/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/27/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/27/2020,Q3,5,H,Shenzhen Bay,Arrival,286,35,6,327
7/27/2020,Q3,5,H,Shenzhen Bay,Departure,578,86,5,669
7/27/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/27/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/27/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/27/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/27/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/27/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/27/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/28/2020,Q3,5,H,Airport,Arrival,869,10,47,926
7/28/2020,Q3,5,H,Airport,Departure,1379,62,84,1525
7/28/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/28/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/28/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/28/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/28/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,21,0,8,29
7/28/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,222,12,1,235
7/28/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/28/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/28/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/28/2020,Q3,5,H,Shenzhen Bay,Arrival,281,37,9,327
7/28/2020,Q3,5,H,Shenzhen Bay,Departure,1098,125,6,1229
7/28/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/28/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/28/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/28/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/28/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/28/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/28/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/29/2020,Q3,5,H,Airport,Arrival,333,0,23,356
7/29/2020,Q3,5,H,Airport,Departure,1143,28,53,1224
7/29/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/29/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/29/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/29/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/29/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,36,0,7,43
7/29/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,291,16,6,313
7/29/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/29/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/29/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/29/2020,Q3,5,H,Shenzhen Bay,Arrival,306,25,4,335
7/29/2020,Q3,5,H,Shenzhen Bay,Departure,2295,267,14,2576
7/29/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/29/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/29/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/29/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/29/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/29/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/29/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/30/2020,Q3,5,H,Airport,Arrival,250,3,20,273
7/30/2020,Q3,5,H,Airport,Departure,779,23,36,838
7/30/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/30/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/30/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/30/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/30/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,39,2,1,42
7/30/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,321,20,9,350
7/30/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/30/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/30/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/30/2020,Q3,5,H,Shenzhen Bay,Arrival,309,36,3,348
7/30/2020,Q3,5,H,Shenzhen Bay,Departure,1941,228,3,2172
7/30/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/30/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/30/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/30/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/30/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/30/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/30/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
7/31/2020,Q3,5,H,Airport,Arrival,568,3,65,636
7/31/2020,Q3,5,H,Airport,Departure,1681,57,98,1836
7/31/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
7/31/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
7/31/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
7/31/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
7/31/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,56,1,4,61
7/31/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,288,14,5,307
7/31/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
7/31/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
7/31/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
7/31/2020,Q3,5,H,Shenzhen Bay,Arrival,359,39,4,402
7/31/2020,Q3,5,H,Shenzhen Bay,Departure,2336,301,4,2641
7/31/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
7/31/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
7/31/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
7/31/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
